,param_id,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,Hill_curve,Hill_curve,param_values,param_values,param_values,param_values,param_values,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,RMSE,ME,drug_conc_Hill,peak_current,drug_conc_Hill,peak_current
,param_id,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,Hill_coef,IC50,Vhalf,Kmax,Ku,N,EC50,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,RMSE,ME,conc_10,conc_10,conc_11,conc_11
0,10345.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,1.0,0.9879214813051724,0.964133479885674,0.9002108279989581,0.7622417080766272,0.5591302274610469,0.3497719080777733,0.1758731237141795,0.0692444395545014,0.0223908982056681,0.8094764351751947,0.2035355470268794,-199.5,35.68383673850791,0.00022765055861,1.0,1.0,0.001,0.0018329807108324,0.0033598182862837,0.0061584821106602,0.0112883789168468,0.0206913808111478,0.0379269019073225,0.069519279617756,0.1274274985703133,0.2335721469090121,0.4281332398719391,0.7847599703514607,1.438449888287663,2.636650898730358,4.832930238571752,8.858667904100823,16.23776739188721,29.7635144163132,54.55594781168514,100.0,316.227766016838,,,,,,,,,,261.6,262.8,264.90000000000003,268.90000000000003,275.90000000000003,288.1,308.90000000000003,341.90000000000003,389.2000000000001,448.8,513.2,573.4000000000001,622.4000000000001,657.5,680.0,693.4000000000001,701.0,705.3000000000001,707.7,1000.0,1000.0,,,,,,,,,,262.90000000000003,264.6,267.3,271.70000000000005,278.5,289.0,304.8,327.3,357.8,396.6,442.9,494.7000000000001,549.7,605.7,661.3000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,39.51444461628347,25.51333333333334,31.6227766016838,0.0055608584434807,100.0,0.0
0,10346.0,0.0,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,1.0,0.967974507893942,0.9123737467944996,0.7912553593843871,0.6005124940439247,0.3806500011709503,0.1886861564762673,0.0730217640530061,0.0234002330784426,0.0057898273319982,0.8260209628552039,0.2278903925785803,-199.5,35.68383673850791,0.0003785749365108,1.0,1.0,0.0031622776601683,0.0054555947811685,0.0094120496726806,0.0162377673918872,0.0280135676119886,0.0483293023857175,0.0833782223471789,0.1438449888287662,0.2481628922836825,0.4281332398719391,0.7386199822079358,1.2742749857031337,2.1983926488622894,3.79269019073225,6.543189129712962,11.288378916846884,19.47483039908755,33.59818286283781,57.96393953384961,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,
0,10347.0,0.0,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,1.0,0.9679217662964816,0.9136691170629664,0.7954042801215744,0.6025553669668771,0.3730077536820635,0.1783054289367225,0.0672488562678195,0.021302253480077,0.0052498051708716,0.8477446860479265,0.2160462612051699,-199.5,35.68383673850791,0.0006295569113874,1.0,1.0,0.0031622776601683,0.0054555947811685,0.0094120496726806,0.0162377673918872,0.0280135676119886,0.0483293023857175,0.0833782223471789,0.1438449888287662,0.2481628922836825,0.4281332398719391,0.7386199822079358,1.2742749857031337,2.1983926488622894,3.79269019073225,6.543189129712962,11.288378916846884,19.47483039908755,33.59818286283781,57.96393953384961,100.0,,,,,,,,,,,264.8,268.1,273.70000000000005,283.20000000000005,298.70000000000005,323.40000000000003,360.7000000000001,412.5,477.30000000000007,547.4,610.1,657.0,688.2,707.8000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,265.3,268.3,272.90000000000003,279.90000000000003,290.40000000000003,305.6,326.90000000000003,355.3,391.1,433.7000000000001,481.6,532.9,585.5,638.2,690.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,71.94962027101226,53.23571428571429,100.0,0.0,,
0,10348.0,0.0,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,1.0,0.9882648429846516,0.9637865591132272,0.8934530011225891,0.723860457254567,0.4465656837538139,0.1992835381476673,0.0764152109251601,0.0275702286503802,0.0076398884992666,1.013063732119857,0.0244992776193445,-199.5,83.34925862343374,1.7900000000000005e-05,1.0,1.0,0.0003162277660168,0.0005455594781168,0.000941204967268,0.0016237767391887,0.0028013567611988,0.0048329302385717,0.0083378222347178,0.0143844988828766,0.0248162892283682,0.0428133239871939,0.0738619982207935,0.1274274985703133,0.2198392648862289,0.3792690190732249,0.6543189129712962,1.1288378916846884,1.947483039908755,3.359818286283781,5.796393953384961,10.0,,,,,,,,,,,261.20000000000005,262.0,263.40000000000003,265.6,269.5,276.1,287.1,304.8,332.20000000000005,371.5,422.6,481.80000000000007,542.9,599.7,648.4000000000001,686.7,714.3000000000001,1000.0,1000.0,1000.0,,,,,,,,,,,261.90000000000003,263.20000000000005,265.3,269.0,275.20000000000005,285.40000000000003,301.70000000000005,326.1,360.7000000000001,405.7000000000001,459.8,519.8000000000001,582.6,645.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,25.754874711956408,-20.107142857142865,10.0,0.0,,
0,10349.0,0.0,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,1.0,0.9882781422927094,0.9638579661726504,0.8938187682596611,0.7257340682120514,0.4545259261359551,0.2173959816957769,0.0949905475148293,0.0381530455897991,0.0111419186913876,0.968089971715297,0.0302953566694664,-199.5,83.34925862343374,2.9767075490254447e-05,1.0,1.0,0.0003162277660168,0.0005455594781168,0.000941204967268,0.0016237767391887,0.0028013567611988,0.0048329302385717,0.0083378222347178,0.0143844988828766,0.0248162892283682,0.0428133239871939,0.0738619982207935,0.1274274985703133,0.2198392648862289,0.3792690190732249,0.6543189129712962,1.1288378916846884,1.947483039908755,3.359818286283781,5.796393953384961,10.0,,,,,,,,,,,261.20000000000005,262.0,263.3,265.6,269.5,276.0,286.90000000000003,304.6,331.90000000000003,371.3,422.6,482.30000000000007,544.0,601.7,651.1,690.1,718.1,1000.0,1000.0,1000.0,,,,,,,,,,,262.20000000000005,263.6,265.90000000000003,269.70000000000005,276.0,286.1,301.8,325.0,357.40000000000003,399.4,449.9,506.5,566.1,626.4000000000001,685.7,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,19.79227121883692,-16.51333333333334,10.0,0.0,,
0,10350.0,0.0,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,1.0,0.9887073770959134,0.9652443837948846,0.8981887425051773,0.7385069212142875,0.4846631703624511,0.2624948385269676,0.1351137753609626,0.062532533520698,0.0230911118241027,0.8803226282173763,0.0481559405185386,-199.5,83.34925862343374,4.950160800237468e-05,1.0,1.0,0.0003162277660168,0.0005796393953384,0.001062467830894,0.0019474830399087,0.003569698846826,0.0065431891297129,0.0119935394620923,0.0219839264886228,0.040296113202004,0.0738619982207935,0.1353876180022543,0.2481628922836823,0.4548777947003777,0.8337822234717891,1.5283067326587687,2.8013567611988672,5.134832907437549,9.41204967268067,17.25210549942039,31.6227766016838,,,,,,,,,,,261.20000000000005,262.1,263.70000000000005,266.6,271.90000000000003,281.3,297.6,324.70000000000005,366.2000000000001,422.8,490.2000000000001,559.6,622.8000000000001,674.9000000000001,713.3000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,262.70000000000005,264.5,267.5,272.40000000000003,280.5,293.3,312.90000000000003,341.1,379.1,426.6,481.4,540.6,601.5,662.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,12.00145824473011,-1.46428571428569,10.0,0.0060974516567118,31.6227766016838,0.0
0,10351.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,1.0,0.9683329943123834,0.9076825711620672,0.7645080799241805,0.5384263066042976,0.3318002484562081,0.1903047336900097,0.0916211843586761,0.0339110407087783,0.0089266623526021,0.7924923487009672,0.0827375663946638,-199.5,83.34925862343374,8.231944705562404e-05,1.0,1.0,0.001,0.001725210549942,0.0029763514416313,0.0051348329074375,0.0088586679041008,0.0152830673265876,0.0263665089873035,0.0454877794700377,0.0784759970351461,0.1353876180022543,0.2335721469090121,0.4029611320200399,0.6951927961775606,1.1993539462092344,2.069138081114788,3.5696988468260624,6.158482110660261,10.624678308940409,18.32980710832434,31.6227766016838,,,,,,,,,,,263.5,265.90000000000003,270.0,276.90000000000003,288.3,306.90000000000003,335.5,376.5,430.0,492.1,556.3000000000001,616.6,668.8000000000001,710.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,267.6,271.40000000000003,277.20000000000005,285.6,297.70000000000005,314.70000000000005,337.3,366.5,402.0,443.1,488.6,536.7,585.9000000000001,635.2,683.8000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,43.95353065616978,24.84285714285713,31.6227766016838,0.0,,
0,10352.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,1.0,0.973066446832052,0.9220838179387516,0.8024258145554097,0.6106067486277895,0.416426087850815,0.2518884272486497,0.1209636245415194,0.0440122075327085,0.0114676657744263,0.748834104280223,0.128690690765038,-199.5,83.34925862343374,0.0001368943684257,1.0,1.0,0.001,0.001725210549942,0.0029763514416313,0.0051348329074375,0.0088586679041008,0.0152830673265876,0.0263665089873035,0.0454877794700377,0.0784759970351461,0.1353876180022543,0.2335721469090121,0.4029611320200399,0.6951927961775606,1.1993539462092344,2.069138081114788,3.5696988468260624,6.158482110660261,10.624678308940409,18.32980710832434,31.6227766016838,,,,,,,,,,,263.5,265.90000000000003,270.0,276.90000000000003,288.3,306.90000000000003,335.70000000000005,377.2000000000001,431.7000000000001,495.6,562.7,626.8000000000001,683.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,266.6,269.8,274.40000000000003,281.1,290.6,303.90000000000003,321.8,345.1,374.2000000000001,409.0,448.6,491.9,537.4,583.9000000000001,630.5,676.6,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,70.45004776981514,43.83076923076924,31.6227766016838,0.0,,
0,10353.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,1.0,0.9776178694308582,0.9360805487584674,0.8386362947400804,0.6755379650492037,0.4853675838418522,0.2947453168758838,0.137477264136056,0.0487113441266003,0.0125273553610869,0.7617490397682499,0.1605304434321318,-199.5,83.34925862343374,0.00022765055861,1.0,1.0,0.001,0.001725210549942,0.0029763514416313,0.0051348329074375,0.0088586679041008,0.0152830673265876,0.0263665089873035,0.0454877794700377,0.0784759970351461,0.1353876180022543,0.2335721469090121,0.4029611320200399,0.6951927961775606,1.1993539462092344,2.069138081114788,3.5696988468260624,6.158482110660261,10.624678308940409,18.32980710832434,31.6227766016838,,,,,,,,,,,263.5,265.90000000000003,270.0,276.90000000000003,288.40000000000003,307.20000000000005,336.40000000000003,378.8,435.1,502.30000000000007,574.4000000000001,644.3000000000001,703.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,264.90000000000003,267.3,270.90000000000003,276.1,283.70000000000005,294.5,309.5,329.6,355.40000000000003,387.3,424.8,466.9,512.1,559.0,606.4000000000001,653.6,699.7,1000.0,1000.0,1000.0,,,,,,,,,,,93.4268821469084,61.83846153846155,31.6227766016838,0.0,,
0,10354.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,1.0,0.979872836155996,0.9435811023286658,0.8584374343884397,0.7083958364963439,0.5121436876091436,0.3018393713682106,0.1348693928474429,0.0464111924661489,0.0117822570464275,0.7980432375518929,0.1622935335493666,-199.5,83.34925862343374,0.0003785749365108,1.0,1.0,0.001,0.001725210549942,0.0029763514416313,0.0051348329074375,0.0088586679041008,0.0152830673265876,0.0263665089873035,0.0454877794700377,0.0784759970351461,0.1353876180022543,0.2335721469090121,0.4029611320200399,0.6951927961775606,1.1993539462092344,2.069138081114788,3.5696988468260624,6.158482110660261,10.624678308940409,18.32980710832434,31.6227766016838,,,,,,,,,,,263.5,266.0,270.1,277.1,288.8,307.90000000000003,337.8,381.9,441.5,514.5,593.7,667.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,263.90000000000003,265.8,268.8,273.3,280.0,289.8,303.8,323.0,348.40000000000003,380.5,418.7000000000001,462.2000000000001,509.4,558.5,608.2,657.6,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,93.21981638399996,60.975,31.6227766016838,0.0,,
0,10355.0,0.0,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,1.0,0.9792438007568566,0.9428267249949857,0.8578978828623701,0.7041101023321175,0.49466657965533,0.2763974540727477,0.1174428322246299,0.0392728949605203,0.0098543643692111,0.8271572147665864,0.1411876699796451,-199.5,83.34925862343374,0.0006295569113874,1.0,1.0,0.001,0.001725210549942,0.0029763514416313,0.0051348329074375,0.0088586679041008,0.0152830673265876,0.0263665089873035,0.0454877794700377,0.0784759970351461,0.1353876180022543,0.2335721469090121,0.4029611320200399,0.6951927961775606,1.1993539462092344,2.069138081114788,3.5696988468260624,6.158482110660261,10.624678308940409,18.32980710832434,31.6227766016838,,,,,,,,,,,263.6,266.1,270.3,277.40000000000003,289.5,309.3,340.70000000000005,387.8,453.3,534.3000000000001,617.1,684.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,263.6,265.6,268.6,273.1,280.0,290.3,305.1,325.6,352.8,387.1,428.0,474.2000000000001,523.8000000000001,575.0,626.5,677.3000000000001,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,98.93020688006942,65.00833333333334,31.6227766016838,0.0,,
0,10356.0,0.0,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,1.0,0.9738599063452144,0.921655717833496,0.7872260131046033,0.5362002913934595,0.2686016451853873,0.1167974438180926,0.0531273009871095,0.0223294449410262,0.0066396264019368,0.9739302516615818,0.0132246573158495,-199.5,194.6847522026449,1.7900000000000005e-05,1.0,1.0,0.0003162277660168,0.0005455594781168,0.000941204967268,0.0016237767391887,0.0028013567611988,0.0048329302385717,0.0083378222347178,0.0143844988828766,0.0248162892283682,0.0428133239871939,0.0738619982207935,0.1274274985703133,0.2198392648862289,0.3792690190732249,0.6543189129712962,1.1288378916846884,1.947483039908755,3.359818286283781,5.796393953384961,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,,
0,10357.0,0.0,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,1.0,0.9743770951320844,0.9232927694370924,0.7922328820915147,0.5500374604132732,0.2971729381453929,0.1510270306632954,0.0785544932681112,0.0349384478134647,0.0104915465463451,0.898812932595196,0.0203749976658457,-199.5,194.6847522026449,2.9767075490254447e-05,1.0,1.0,0.0003162277660168,0.0005455594781168,0.000941204967268,0.0016237767391887,0.0028013567611988,0.0048329302385717,0.0083378222347178,0.0143844988828766,0.0248162892283682,0.0428133239871939,0.0738619982207935,0.1274274985703133,0.2198392648862289,0.3792690190732249,0.6543189129712962,1.1288378916846884,1.947483039908755,3.359818286283781,5.796393953384961,10.0,,,,,,,,,,,262.70000000000005,264.5,267.5,272.70000000000005,281.5,296.0,319.0,353.70000000000005,401.7000000000001,461.6,528.5,596.1,659.5,714.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,265.3,268.5,273.6,281.40000000000003,293.5,311.20000000000005,336.20000000000005,369.3,410.7000000000001,458.9,512.0,567.4000000000001,623.4000000000001,678.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,18.566771394079243,2.1071428571428408,10.0,0.0,,
0,10358.0,0.0,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,1.0,0.9759816195975676,0.9282791701326965,0.8066553461705288,0.5848832909987187,0.3553193360040368,0.2116660079384179,0.1218971498483435,0.057643971634266,0.0208553298576615,0.7892584938522931,0.0403125771586589,-199.5,194.6847522026449,4.950160800237468e-05,1.0,1.0,0.0003162277660168,0.0005796393953384,0.001062467830894,0.0019474830399087,0.003569698846826,0.0065431891297129,0.0119935394620923,0.0219839264886228,0.040296113202004,0.0738619982207935,0.1353876180022543,0.2481628922836823,0.4548777947003777,0.8337822234717891,1.5283067326587687,2.8013567611988672,5.134832907437549,9.41204967268067,17.25210549942039,31.6227766016838,,,,,,,,,,,262.6,264.70000000000005,268.40000000000003,275.1,286.90000000000003,307.3,340.5,389.9,455.1,530.2,606.6,677.8000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,266.5,270.20000000000005,276.0,284.90000000000003,298.3,317.6,344.1,378.5,420.5,468.7000000000001,521.1,575.3000000000001,629.9000000000001,683.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,44.13439701638621,20.283333333333346,10.0,0.0054214444299281,31.6227766016838,0.0
0,10359.0,0.0,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,1.0,0.9787147384372132,0.9367222520332278,0.8304878050891408,0.6385458223524471,0.4352038535468435,0.2866074688368787,0.1685638047491629,0.0771716991304443,0.0269995569168049,0.7131538159432647,0.072925911633559,-199.5,194.6847522026449,8.231944705562404e-05,1.0,1.0,0.0003162277660168,0.0005796393953384,0.001062467830894,0.0019474830399087,0.003569698846826,0.0065431891297129,0.0119935394620923,0.0219839264886228,0.040296113202004,0.0738619982207935,0.1353876180022543,0.2481628922836823,0.4548777947003777,0.8337822234717891,1.5283067326587687,2.8013567611988672,5.134832907437549,9.41204967268067,17.25210549942039,31.6227766016838,,,,,,,,,,,262.6,264.70000000000005,268.40000000000003,275.0,286.90000000000003,307.20000000000005,340.5,390.2000000000001,456.3,533.1,612.1,686.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,266.6,269.90000000000003,275.0,282.40000000000003,293.1,308.3,328.90000000000003,355.8,389.2000000000001,428.6,472.7000000000001,520.1,569.1,618.4000000000001,667.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,73.13012944972363,41.10833333333334,10.0,0.0069023799320562,31.6227766016838,0.0
0,10360.0,0.0,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,1.0,0.9822143891424548,0.9475346593026106,0.8604141561846869,0.702089128263472,0.5214914049164171,0.3588627927387859,0.2059240541001653,0.089240270120045,0.0299837885647156,0.69880938701583,0.1038708643523986,-199.5,194.6847522026449,0.0001368943684257,1.0,1.0,0.0003162277660168,0.0005796393953384,0.001062467830894,0.0019474830399087,0.003569698846826,0.0065431891297129,0.0119935394620923,0.0219839264886228,0.040296113202004,0.0738619982207935,0.1353876180022543,0.2481628922836823,0.4548777947003777,0.8337822234717891,1.5283067326587687,2.8013567611988672,5.134832907437549,9.41204967268067,17.25210549942039,31.6227766016838,,,,,,,,,,,262.6,264.70000000000005,268.40000000000003,275.0,286.90000000000003,307.3,340.70000000000005,391.1,458.7000000000001,538.3000000000001,622.0,702.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,265.20000000000005,267.90000000000003,271.8,277.5,285.90000000000003,297.90000000000003,314.40000000000003,336.5,364.8,399.2000000000001,439.1,483.30000000000007,530.2,578.3000000000001,626.7,674.5,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,97.21979393792878,59.55000000000001,10.0,0.0075263924099561,31.6227766016838,0.0
0,10361.0,0.0,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,1.0,0.985194278391839,0.9569227119743868,0.8862784776376383,0.7543855220808853,0.5852950977432958,0.4017732779965485,0.2189230782915819,0.0891110166172091,0.0287780081906314,0.7352286722164025,0.1139359152612214,-199.5,194.6847522026449,0.00022765055861,1.0,1.0,0.0003162277660168,0.0005796393953384,0.001062467830894,0.0019474830399087,0.003569698846826,0.0065431891297129,0.0119935394620923,0.0219839264886228,0.040296113202004,0.0738619982207935,0.1353876180022543,0.2481628922836823,0.4548777947003777,0.8337822234717891,1.5283067326587687,2.8013567611988672,5.134832907437549,9.41204967268067,17.25210549942039,31.6227766016838,,,,,,,,,,,262.6,264.70000000000005,268.40000000000003,275.1,287.0,307.6,341.5,393.1,463.30000000000007,547.9,639.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,263.6,265.6,268.5,273.0,279.70000000000005,289.6,303.90000000000003,323.70000000000005,350.0,383.2000000000001,422.9,468.0,516.6,567.0,617.9000000000001,668.3000000000001,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,92.08485711066128,56.95454545454545,10.0,0.0071041321000219,31.6227766016838,0.0
0,10362.0,0.0,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,1.0,0.9864237785051376,0.9612768036662198,0.8988828689581501,0.7782902536926692,0.6063965730653088,0.4018933925813095,0.2052229578756255,0.078633957560001,0.0245496842034728,0.7832006917802855,0.1030409483163549,-199.5,194.6847522026449,0.0003785749365108,1.0,1.0,0.0003162277660168,0.0005796393953384,0.001062467830894,0.0019474830399087,0.003569698846826,0.0065431891297129,0.0119935394620923,0.0219839264886228,0.040296113202004,0.0738619982207935,0.1353876180022543,0.2481628922836823,0.4548777947003777,0.8337822234717891,1.5283067326587687,2.8013567611988672,5.134832907437549,9.41204967268067,17.25210549942039,31.6227766016838,,,,,,,,,,,262.70000000000005,264.70000000000005,268.5,275.20000000000005,287.3,308.3,343.1,396.9,471.9,564.7,661.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,262.8,264.40000000000003,266.8,270.70000000000005,276.8,286.1,299.8,319.6,346.5,381.2000000000001,423.4,471.5,523.6,577.5,631.7,685.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,102.13901845479567,64.2818181818182,10.0,0.0059792887240307,31.6227766016838,0.0
0,10363.0,0.0,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,1.0,0.98561984278887,0.9597076740447406,0.8961346008016746,0.7710866845396291,0.5847242050389772,0.3653358436818284,0.173827890651176,0.0632194946662802,0.019249030645161,0.8164399272092662,0.0829661303425579,-199.5,194.6847522026449,0.0006295569113874,1.0,1.0,0.0003162277660168,0.0005796393953384,0.001062467830894,0.0019474830399087,0.003569698846826,0.0065431891297129,0.0119935394620923,0.0219839264886228,0.040296113202004,0.0738619982207935,0.1353876180022543,0.2481628922836823,0.4548777947003777,0.8337822234717891,1.5283067326587687,2.8013567611988672,5.134832907437549,9.41204967268067,17.25210549942039,31.6227766016838,,,,,,,,,,,262.70000000000005,264.8,268.6,275.5,287.90000000000003,309.70000000000005,346.3,404.1,487.1,587.9000000000001,680.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,262.70000000000005,264.20000000000005,266.8,270.8,277.3,287.3,302.3,324.1,353.8,392.1,438.1,489.9,545.1,601.6,657.8000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,,,,,,,,,,,106.0215844233445,66.83636363636364,10.0,0.0046464092309355,31.6227766016838,0.0
